Nº	FECHA	AÑO	MES	   	PRODUCTO	ENTRADAS	SALIDAS	NETO	COD.2	DEPARTAMENTO	RETIRA/ ENTREGA	OBSERVACIONES
80	03/02/2025	2025	2	A80	CLIPS Nº 5 CAJA 100 UNID.	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
81	03/02/2025	2025	2	A81	CLIPS Nº 6 CAJA 50 UNID.	129,00	0,00	129,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
82	03/02/2025	2025	2	A82	CLIPS Nº 6 CAJA 50 UNID.COLORES	2,00	0,00	2,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
83	03/02/2025	2025	2	A83	CLIPS Nº 8 CAJA 50 UNID.	2,00	0,00	2,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
84	03/02/2025	2025	2	A84	CUADERNO CHICO ÉXITO RAYADO TAPA DURA 200 HOJAS	4,00	0,00	4,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
85	03/02/2025	2025	2	A85	CUADERNO CHICO TAPA DURA ARAÑA RAYADO 168 HOJAS	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
86	03/02/2025	2025	2	A86	CUADERNO ESPIRAL A4 TAPA BLANDA	4,00	0,00	4,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
87	03/02/2025	2025	2	A87	CUADERNO TAPA DURA A5 120 HOJAS	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
88	03/02/2025	2025	2	A88	CUADERNOS ESPIRAL A4 TAPA DURA	3,00	0,00	3,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
89	03/02/2025	2025	2	A89	#N/A	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
90	03/02/2025	2025	2	A90	DRUM ALT HP 32A CON CHIP	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
